,OTU,aldex2_diff.btw,aldex2_diff.win,aldex2_effect,aldex2_wi.ep,aldex2_wi.eBH,kingdom,phylum,class,order,family,genus,species,aldex2_positive,aldex2_negative,taxrank,test_id
449,OTU_90,-1.63213159986774,2.70693388702972,-0.532212231938897,0.00605736749212517,0.0208550777453788,bacteria,proteobacteria,alphaproteobacteria,rhodospirillales,acetobacteraceae,acetobacter,acetobacter spp.,late,mid,OTU,l_vs_m
450,OTU_94,-1.99953709907353,3.72155325653178,-0.472485909020029,0.00959314407447145,0.0316371050522713,bacteria,bacteroidetes,bacteroidia,bacteroidales,bacteroidaceae,bacteroides,bacteroides spp.,late,mid,OTU,l_vs_m
451,OTU_95,2.28807523082476,3.56575610068448,0.571815489430522,0.00360540034673927,0.0136708809023518,bacteria,bacteroidetes,bacteroidia,bacteroidales,prolixibacteraceae,prolixibacter,prolixibacter spp.,late,mid,OTU,l_vs_m
452,OTU_99,2.76484896099973,3.42378001017237,0.722729973904164,0.000397262021340025,0.00203458189996394,bacteria,bacteroidetes,bacteroidia,bacteroidales,bacteroidaceae,bacteroides,bacteroides spp.,late,mid,OTU,l_vs_m
453,OTU_10,-2.1407236172573,2.32477416521373,-0.89598168285164,5.04705151373773e-05,0.000318693559082131,bacteria,bacteroidetes,cytophagia,cytophagales,cytophagaceae,pontibacter,pontibacter spp.,late,mid,species,l_vs_m
454,OTU_102,1.44328835415141,1.69000971875447,0.799187129632423,0.000296718078878822,0.00122648039964094,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,bradyrhizobiaceae,rhodopseudomonas,rhodopseudomonas pangongensis,late,mid,species,l_vs_m
455,OTU_11,-2.74697257065983,1.69391408977833,-1.59366215202447,2.51944694337678e-11,9.03696734260725e-10,bacteria,proteobacteria,alphaproteobacteria,rhodospirillales,acetobacteraceae,acetobacter,acetobacter spp.,late,mid,species,l_vs_m
456,OTU_114,-1.31044659965584,1.36771503161214,-0.911923708192406,4.96392058781898e-05,0.000260510834572844,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,methylocystaceae,pleomorphomonas,pleomorphomonas spp.,late,mid,species,l_vs_m
457,OTU_121,-2.46591088598252,3.52727993872525,-0.610482622867286,0.00265310488796293,0.00757813252925439,bacteria,bacteroidetes,bacteroidetes,bacteroidetes order ii. incertae sedis,rhodothermaceae,salinibacter,salinibacter spp.,late,mid,species,l_vs_m
458,OTU_14,-0.897306067252191,1.61302686775854,-0.494576379935327,0.00753306662913361,0.0223310246586328,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,hyphomicrobiaceae,ancalomicrobium,ancalomicrobium spp.,late,mid,species,l_vs_m
459,OTU_143,1.63740654323981,3.16198398415125,0.439403984086235,0.0137976153532406,0.0324012868708902,bacteria,gemmatimonadetes,gemmatimonadetes,gemmatimonadales,gemmatimonadaceae,gemmatimonas,gemmatimonas spp.,late,mid,species,l_vs_m
460,OTU_16,-1.22616534806779,1.70781691506211,-0.673946179100272,0.00131023643978708,0.00506656967936541,bacteria,proteobacteria,betaproteobacteria,rhodocyclales,rhodocyclaceae,rhodocyclus,rhodocyclus tenuis,late,mid,species,l_vs_m
461,OTU_196,2.31962236264908,1.52886883136949,1.48516235689374,1.60156105334163e-10,4.27078261315826e-09,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,brucellaceae,ochrobactrum,ochrobactrum anthropi,late,mid,species,l_vs_m
462,OTU_211,-2.49297680755613,2.4367082854135,-0.98380033056418,6.87859946889013e-06,6.31738416799125e-05,bacteria,bacteroidetes,cytophagia,cytophagales,cytophagaceae,pontibacter,pontibacter sp.,late,mid,species,l_vs_m
463,OTU_25,3.62207033832431,2.56679841833937,1.3339433209416,6.2075854211364e-09,1.20376301296098e-07,bacteria,proteobacteria,alphaproteobacteria,rhodospirillales,rhodospirillaceae,nitrospirillum,azospirillum amazonense,late,mid,species,l_vs_m
464,OTU_251,1.87766860257125,2.37691964472156,0.711193847118367,0.000111845769173728,0.000542731947095351,bacteria,bacteroidetes,cytophagia,cytophagales,cytophagaceae,cytophaga,cytophaga spp.,late,mid,species,l_vs_m
465,OTU_285,-2.52782806609991,2.96461714023738,-0.773761664629822,0.000144320496822188,0.000638417995360622,bacteria,proteobacteria,alphaproteobacteria,rhodospirillales,rhodospirillaceae,inquilinus,inquilinus spp.,late,mid,species,l_vs_m
466,OTU_321,3.02930641766126,3.03921494321709,0.908097127047654,2.60566367084108e-06,2.09990934681755e-05,bacteria,proteobacteria,gammaproteobacteria,enterobacteriales,enterobacteriaceae,escherichia,escherichia vulneris,late,mid,species,l_vs_m
467,OTU_327,-1.37281587434425,2.4791760041533,-0.467100469543634,0.0205906184772061,0.0452554303923468,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,bradyrhizobiaceae,bradyrhizobium,bradyrhizobium spp.,late,mid,species,l_vs_m
468,OTU_34,-2.05039460674909,2.61414221728336,-0.651407940870553,0.000304524286268263,0.0014144663529992,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,hyphomicrobiaceae,rhodoplanes,rhodoplanes elegans,late,mid,species,l_vs_m
469,OTU_348,2.68439751292213,3.47141118770743,0.686682975704726,0.000416213905550447,0.00161510225540124,bacteria,proteobacteria,gammaproteobacteria,enterobacteriales,enterobacteriaceae,enterobacter,enterobacter sp.,late,mid,species,l_vs_m
470,OTU_36,-1.65261453625521,2.91862176037148,-0.48845470191151,0.00534468023001305,0.0167984408707007,bacteria,bacteroidetes,cytophagia,cytophagales,cytophagaceae,pontibacter,pontibacter salisaro,late,mid,species,l_vs_m
471,OTU_37,-2.38031825329239,2.81054096843686,-0.790571410565966,4.41831076304926e-05,0.000280272884193051,bacteria,bacteroidetes,bacteroidia,bacteroidales,porphyromonadaceae,barnesiella,barnesiella viscericola,late,mid,species,l_vs_m
472,OTU_40,1.21979724554229,1.68718246178746,0.615618390560103,0.00140066066140983,0.00466837651455216,bacteria,verrucomicrobia,opitutae,opitutales,opitutaceae,opitutus,opitutus sp.,late,mid,species,l_vs_m
473,OTU_437,-0.954821580230212,1.27246147195936,-0.724553158946979,0.000862552460657545,0.00333845287282989,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,bradyrhizobiaceae,rhodopseudomonas,rhodopseudomonas palustris,late,mid,species,l_vs_m
474,OTU_50,1.49594588081691,2.01757064640493,0.644515527295852,0.000747382666688551,0.00266883002292113,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,rhizobiaceae,rhizobium,rhizobium straminoryzae,late,mid,species,l_vs_m
475,OTU_536,3.32994814447019,2.6679710026274,1.19378099119348,4.2962364245237e-08,5.69032320848709e-07,bacteria,proteobacteria,alphaproteobacteria,caulobacterales,caulobacteraceae,brevundimonas,brevundimonas sp.,late,mid,species,l_vs_m
476,OTU_54,1.08353984935693,2.19112810590804,0.425774452589317,0.020090200885274,0.0480473565139039,bacteria,proteobacteria,alphaproteobacteria,rhodospirillales,rhodospirillaceae,phaeospirillum,phaeospirillum sp.,late,mid,species,l_vs_m
477,OTU_569,2.22970154717763,1.32067855078222,1.65738473017617,4.65245112394588e-11,1.63721267795605e-09,bacteria,proteobacteria,alphaproteobacteria,caulobacterales,caulobacteraceae,caulobacter,caulobacter spp.,late,mid,species,l_vs_m
478,OTU_594,2.73736557663461,3.01448001628442,0.845086894677918,1.75098757276007e-05,0.000107708896030353,bacteria,proteobacteria,alphaproteobacteria,caulobacterales,caulobacteraceae,brevundimonas,brevundimonas spp.,late,mid,species,l_vs_m
479,OTU_6,1.70161675271041,2.86300005968143,0.589906813053502,0.00383534546786995,0.0130255569724537,bacteria,proteobacteria,alphaproteobacteria,rhodospirillales,rhodospirillaceae,magnetospirillum,magnetospirillum sp.,late,mid,species,l_vs_m
480,OTU_65,-2.7592272161949,3.17457744230635,-0.780361024706169,0.000128334005569749,0.000622922627274947,bacteria,fibrobacteres,fibrobacteria,fibrobacterales,fibrobacteraceae,fibrobacter,fibrobacter spp.,late,mid,species,l_vs_m
481,OTU_68,-2.59249948847571,3.35841190343477,-0.691677097851525,0.000202165232724601,0.000945462158840774,bacteria,bacteroidetes,bacteroidia,bacteroidales,bacteroidaceae,bacteroides,bacteroides fragilis,late,mid,species,l_vs_m
482,OTU_70,-1.52462809964647,2.11653789975875,-0.656886678636185,0.00128847539106327,0.00463503102361804,bacteria,proteobacteria,gammaproteobacteria,enterobacteriales,enterobacteriaceae,enterobacter,enterobacter spp.,late,mid,species,l_vs_m
483,OTU_78,2.42859607220896,3.2214854395038,0.669767218929205,0.000293881437975459,0.00120433580569034,bacteria,proteobacteria,alphaproteobacteria,rhodospirillales,rhodospirillaceae,rhodovibrio,rhodovibrio sodomensis,late,mid,species,l_vs_m
484,OTU_8,-2.17767276007324,1.65305172403613,-1.2505276073587,2.47260093455777e-08,4.13582781262766e-07,bacteria,bacteroidetes,bacteroidia,bacteroidales,bacteroidaceae,bacteroides,bacteroides spp.,late,mid,species,l_vs_m
485,OTU_85,2.17614597157561,2.80077243758032,0.669350276433042,0.000503398332187658,0.00189811000310359,bacteria,bacteroidetes,bacteroidetes,bacteroidetes order ii. incertae sedis,rhodothermaceae,rhodothermus,rhodothermus spp.,late,mid,species,l_vs_m
486,OTU_86,-2.32514698453008,2.81242912600164,-0.730879355846963,0.000179218129996089,0.000789033681909856,bacteria,chlorobi,chlorobia,chlorobiales,chlorobiaceae,chlorobium,chlorobium spp.,late,mid,species,l_vs_m
487,OTU_9,3.54372164694931,1.96124767567038,1.69202688908182,4.03685075469744e-11,1.54072170144921e-09,bacteria,firmicutes,clostridia,clostridiales,eubacteriaceae,eubacterium,eubacterium sp.,late,mid,species,l_vs_m
488,OTU_93,-1.6557385546659,3.23637702292695,-0.44579385080744,0.0168447405141821,0.0384438421054908,bacteria,bacteroidetes,bacteroidia,bacteroidales,bacteroidaceae,bacteroides,bacteroides caccae,late,mid,species,l_vs_m
489,OTU_98,-1.96751151710545,3.28695850816877,-0.53135576675731,0.00261857474743665,0.00878614941298852,bacteria,bacteroidetes,cytophagia,cytophagales,cytophagaceae,pontibacter,pontibacter korlensis,late,mid,species,l_vs_m
490,OTU_10,-2.2797972688847,2.4175998290304,-0.908462784176074,4.64664276082292e-05,0.000299510019786401,bacteria,bacteroidetes,cytophagia,cytophagales,cytophagaceae,pontibacter,NA,late,mid,genus,l_vs_m
491,OTU_11,-2.69044989559926,1.67785590312595,-1.56514185386195,6.31625391650323e-11,1.43001792263197e-09,bacteria,proteobacteria,alphaproteobacteria,rhodospirillales,acetobacteraceae,acetobacter,NA,late,mid,genus,l_vs_m
492,OTU_121,-2.41635293109062,3.51530035250148,-0.607122035720435,0.00365510123159737,0.0108655222438394,bacteria,bacteroidetes,bacteroidetes,bacteroidetes order ii. incertae sedis,rhodothermaceae,salinibacter,NA,late,mid,genus,l_vs_m
493,OTU_14,-0.907833184274102,1.63695371799724,-0.514953692463692,0.00811202916463994,0.0249200140912859,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,hyphomicrobiaceae,ancalomicrobium,NA,late,mid,genus,l_vs_m
494,OTU_143,1.72865372302494,3.1740341613225,0.465513059347356,0.0138335989758204,0.034416055642675,bacteria,gemmatimonadetes,gemmatimonadetes,gemmatimonadales,gemmatimonadaceae,gemmatimonas,NA,late,mid,genus,l_vs_m
495,OTU_16,-1.22875786672467,1.77945283441928,-0.627269322574104,0.00292388086293444,0.0105206028547717,bacteria,proteobacteria,betaproteobacteria,rhodocyclales,rhodocyclaceae,rhodocyclus,NA,late,mid,genus,l_vs_m
496,OTU_196,2.40806983769023,1.65352252507241,1.39621704771113,7.43659436253803e-10,1.20832557187146e-08,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,brucellaceae,ochrobactrum,NA,late,mid,genus,l_vs_m
497,OTU_25,3.62564850098828,2.57924934378448,1.30740703370037,7.06622955566516e-09,9.88109310195198e-08,bacteria,proteobacteria,alphaproteobacteria,rhodospirillales,rhodospirillaceae,nitrospirillum,NA,late,mid,genus,l_vs_m
498,OTU_251,1.89768231996729,2.45817991035684,0.694052757105953,0.000211421798320832,0.000937343991313292,bacteria,bacteroidetes,cytophagia,cytophagales,cytophagaceae,cytophaga,NA,late,mid,genus,l_vs_m
499,OTU_285,-2.46412182452159,2.8998944683162,-0.758423213162848,0.000240930721677295,0.000997049844142088,bacteria,proteobacteria,alphaproteobacteria,rhodospirillales,rhodospirillaceae,inquilinus,NA,late,mid,genus,l_vs_m
500,OTU_34,-2.0697932183482,2.57650588892775,-0.668843802494111,0.000231239338183802,0.00112508430748936,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,hyphomicrobiaceae,rhodoplanes,NA,late,mid,genus,l_vs_m
501,OTU_37,-2.37151360820087,2.94365115623516,-0.748277072975758,8.68248662182064e-05,0.000497022687726841,bacteria,bacteroidetes,bacteroidia,bacteroidales,porphyromonadaceae,barnesiella,NA,late,mid,genus,l_vs_m
502,OTU_437,-0.954687613178342,1.26614144396447,-0.718542495890029,0.00167941202817455,0.00603334943236027,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,bradyrhizobiaceae,rhodopseudomonas,NA,late,mid,genus,l_vs_m
503,OTU_50,1.35187681630454,2.04814204333855,0.614601732285894,0.00205028212885,0.00674430217362526,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,rhizobiaceae,rhizobium,NA,late,mid,genus,l_vs_m
504,OTU_536,3.28305117540222,2.69189455882156,1.18716267155847,1.38082122460154e-08,1.80460935774957e-07,bacteria,proteobacteria,alphaproteobacteria,caulobacterales,caulobacteraceae,brevundimonas,NA,late,mid,genus,l_vs_m
505,OTU_54,1.12765485177353,2.20471010818434,0.448837582671373,0.0140075208366626,0.0372800159706684,bacteria,proteobacteria,alphaproteobacteria,rhodospirillales,rhodospirillaceae,phaeospirillum,NA,late,mid,genus,l_vs_m
506,OTU_569,2.26232316655889,1.40490462512988,1.57650928089664,3.97756799503684e-10,7.7144676478184e-09,bacteria,proteobacteria,alphaproteobacteria,caulobacterales,caulobacteraceae,caulobacter,NA,late,mid,genus,l_vs_m
507,OTU_6,1.80672146838482,2.85399150665066,0.615161575662318,0.00337321928657716,0.0122089357245436,bacteria,proteobacteria,alphaproteobacteria,rhodospirillales,rhodospirillaceae,magnetospirillum,NA,late,mid,genus,l_vs_m
508,OTU_65,-2.65428995175755,3.26963666682636,-0.725784162356009,0.000263312576657709,0.00111982897323608,bacteria,fibrobacteres,fibrobacteria,fibrobacterales,fibrobacteraceae,fibrobacter,NA,late,mid,genus,l_vs_m
509,OTU_78,2.44806411791285,2.7196388464924,0.828379835572593,4.84475230876865e-05,0.000220196627425606,bacteria,proteobacteria,alphaproteobacteria,rhodospirillales,rhodospirillaceae,rhodovibrio,NA,late,mid,genus,l_vs_m
510,OTU_8,-2.15954045430979,1.76113010454472,-1.18384579008402,2.92340034496374e-07,3.18183008308062e-06,bacteria,bacteroidetes,bacteroidia,bacteroidales,bacteroidaceae,bacteroides,NA,late,mid,genus,l_vs_m
511,OTU_85,2.23148181174744,2.79589007602708,0.708483697971577,0.000398344980184842,0.00158847373767796,bacteria,bacteroidetes,bacteroidetes,bacteroidetes order ii. incertae sedis,rhodothermaceae,rhodothermus,NA,late,mid,genus,l_vs_m
512,OTU_86,-2.2808219496981,2.77276358380476,-0.733412832749956,0.000206367545670062,0.000912931329774642,bacteria,chlorobi,chlorobia,chlorobiales,chlorobiaceae,chlorobium,NA,late,mid,genus,l_vs_m
513,OTU_9,3.5599105423882,2.09677123651732,1.61962808852806,1.04694481997577e-10,3.05623201458899e-09,bacteria,firmicutes,clostridia,clostridiales,eubacteriaceae,eubacterium,NA,late,mid,genus,l_vs_m
514,OTU_10,-2.47508263961879,2.43945786158987,-0.992593400672912,1.67480971094543e-05,0.00012293822757652,bacteria,bacteroidetes,cytophagia,cytophagales,cytophagaceae,NA,NA,late,mid,family,l_vs_m
515,OTU_11,-2.98438096642072,1.87892002718064,-1.54323102677644,2.65929249983889e-10,4.36097834267936e-09,bacteria,proteobacteria,alphaproteobacteria,rhodospirillales,acetobacteraceae,NA,NA,late,mid,family,l_vs_m
516,OTU_12,-1.74473276928979,3.43900872984244,-0.480668080619827,0.0126948717248714,0.0417341464811533,bacteria,bacteroidetes,bacteroidia,bacteroidales,porphyromonadaceae,NA,NA,late,mid,family,l_vs_m
517,OTU_14,-1.20592876074839,1.7194389122792,-0.640382298455471,0.00140874866862477,0.0058590231654002,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,hyphomicrobiaceae,NA,NA,late,mid,family,l_vs_m
518,OTU_16,-1.47976091966685,1.8360390833265,-0.755557448538577,0.00066190509215528,0.00309676547854681,bacteria,proteobacteria,betaproteobacteria,rhodocyclales,rhodocyclaceae,NA,NA,late,mid,family,l_vs_m
519,OTU_196,2.13822666021954,1.52582241630995,1.32595809786633,1.75607111371079e-08,1.33893710368678e-07,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,brucellaceae,NA,NA,late,mid,family,l_vs_m
520,OTU_4,-0.866288144209678,1.39617165581617,-0.577158995500484,0.00988770455485015,0.0301377478198885,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,methylocystaceae,NA,NA,late,mid,family,l_vs_m
521,OTU_50,1.12554529078921,1.90488061937288,0.543647873619656,0.00726161697679627,0.0219871372793996,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,rhizobiaceae,NA,NA,late,mid,family,l_vs_m
522,OTU_569,2.13856889949528,1.42718677422891,1.42280197093165,8.42082474372259e-09,8.34870891217981e-08,bacteria,proteobacteria,alphaproteobacteria,caulobacterales,caulobacteraceae,NA,NA,late,mid,family,l_vs_m
523,OTU_6,1.49174695186651,2.86361567200694,0.504615712427044,0.0106843531103971,0.0346284190892515,bacteria,proteobacteria,alphaproteobacteria,rhodospirillales,rhodospirillaceae,NA,NA,late,mid,family,l_vs_m
524,OTU_65,-2.94637863867409,3.30566511598941,-0.813599831462201,9.12948890813934e-05,0.000521402114575044,bacteria,fibrobacteres,fibrobacteria,fibrobacterales,fibrobacteraceae,NA,NA,late,mid,family,l_vs_m
525,OTU_8,-2.39454740874392,1.81683508104858,-1.27842334911192,5.56072159905462e-08,5.93420541714395e-07,bacteria,bacteroidetes,bacteroidia,bacteroidales,bacteroidaceae,NA,NA,late,mid,family,l_vs_m
526,OTU_86,-2.52119823411421,2.81970167226192,-0.809510099177543,6.0413715919509e-05,0.000350582927189494,bacteria,chlorobi,chlorobia,chlorobiales,chlorobiaceae,NA,NA,late,mid,family,l_vs_m
527,OTU_9,3.29027056053163,2.05462648489812,1.5271159804956,1.16448028269279e-09,1.72103276463539e-08,bacteria,firmicutes,clostridia,clostridiales,eubacteriaceae,NA,NA,late,mid,family,l_vs_m
528,OTU_10,-2.28008677241642,2.44474697090561,-0.891111638869022,6.46793244681113e-05,0.000357152346896055,bacteria,bacteroidetes,cytophagia,cytophagales,NA,NA,NA,late,mid,order,l_vs_m
529,OTU_143,1.60713578057149,2.95629126370713,0.474301208611635,0.0128365526613544,0.035601516355586,bacteria,gemmatimonadetes,gemmatimonadetes,gemmatimonadales,NA,NA,NA,late,mid,order,l_vs_m
530,OTU_16,-1.24276380071572,1.93111379934439,-0.597251065743846,0.00493010478658244,0.0166048257948484,bacteria,proteobacteria,betaproteobacteria,rhodocyclales,NA,NA,NA,late,mid,order,l_vs_m
531,OTU_569,2.27500597576259,1.64843232909248,1.29939161107922,2.12706452825385e-07,1.36918074475933e-06,bacteria,proteobacteria,alphaproteobacteria,caulobacterales,NA,NA,NA,late,mid,order,l_vs_m
532,OTU_65,-2.75423263736901,3.36744797160706,-0.750288117172669,0.000293695614738286,0.00129363348666206,bacteria,fibrobacteres,fibrobacteria,fibrobacterales,NA,NA,NA,late,mid,order,l_vs_m
533,OTU_8,-2.34141852503081,1.75602766244945,-1.26501494914701,2.87985193251379e-07,2.42637456183328e-06,bacteria,bacteroidetes,bacteroidia,bacteroidales,NA,NA,NA,late,mid,order,l_vs_m
534,OTU_86,-2.44601373326054,2.79546391217864,-0.797507077229599,0.000308916461753839,0.00112201116340083,bacteria,chlorobi,chlorobia,chlorobiales,NA,NA,NA,late,mid,order,l_vs_m
535,OTU_9,3.3627430516808,2.12629575953926,1.50079418557631,5.65691947401686e-09,8.72370180537844e-08,bacteria,firmicutes,clostridia,clostridiales,NA,NA,NA,late,mid,order,l_vs_m
536,OTU_1,2.73809452627055,0.974997932046749,2.78722149169254,7.87676450618973e-07,3.33495981989449e-05,bacteria,proteobacteria,alphaproteobacteria,rhodospirillales,rhodospirillaceae,magnetospirillum,magnetospirillum sp.,perturbed G,perturbed M,OTU,pG_vs_pM
537,OTU_107,-0.897830634472176,0.975969915296552,-0.862308009506608,0.00791007619382906,0.0422369661302164,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,bradyrhizobiaceae,rhodopseudomonas,rhodopseudomonas palustris,perturbed G,perturbed M,OTU,pG_vs_pM
538,OTU_114,-3.28726100999102,2.66932652292192,-1.15857229921922,0.000368109680062837,0.00372298708531342,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,methylocystaceae,pleomorphomonas,pleomorphomonas spp.,perturbed G,perturbed M,OTU,pG_vs_pM
539,OTU_12,2.33720359710746,2.64289511648117,0.90766565054634,0.00562285829663673,0.0379276703597137,bacteria,bacteroidetes,bacteroidia,bacteroidales,porphyromonadaceae,paludibacter,paludibacter propionicigenes,perturbed G,perturbed M,OTU,pG_vs_pM
540,OTU_13,2.3498299091771,2.88609236450798,0.901480089161606,0.00620044997403996,0.0411422323334789,bacteria,bacteroidetes,bacteroidia,bacteroidales,bacteroidaceae,bacteroides,bacteroides spp.,perturbed G,perturbed M,OTU,pG_vs_pM
541,OTU_136,-1.72021005450807,1.79609201899565,-0.899010891035924,0.00354043183899154,0.0235978104296056,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,bradyrhizobiaceae,rhodoblastus,rhodoblastus acidophilus,perturbed G,perturbed M,OTU,pG_vs_pM
542,OTU_14,-1.98370807281756,1.24129938309323,-1.51480570944439,6.32278611145215e-05,0.000919224256408833,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,hyphomicrobiaceae,ancalomicrobium,ancalomicrobium spp.,perturbed G,perturbed M,OTU,pG_vs_pM
543,OTU_15,1.52138311223396,1.96653053305399,0.818766658924331,0.00666807758132297,0.0418052693047433,bacteria,spirochaetes,spirochaetia,spirochaetales,spirochaetaceae,spirochaeta,spirochaeta spp.,perturbed G,perturbed M,OTU,pG_vs_pM
544,OTU_2,-1.41483758843394,0.755494315623253,-1.82421567118455,6.00704988913361e-06,0.000146388513204796,bacteria,verrucomicrobia,opitutae,opitutales,opitutaceae,opitutus,opitutus spp.,perturbed G,perturbed M,OTU,pG_vs_pM
545,OTU_222,3.40635185563289,0.954539283874387,3.54846374107143,7.39602301050679e-07,3.20906374090991e-05,bacteria,proteobacteria,alphaproteobacteria,rhodospirillales,rhodospirillaceae,magnetospirillum,magnetospirillum sp.,perturbed G,perturbed M,OTU,pG_vs_pM
546,OTU_23,-1.75966333250659,0.974934348567272,-1.7532939326848,1.83850339995178e-05,0.000360139914032181,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,bradyrhizobiaceae,afipia,afipia sp.,perturbed G,perturbed M,OTU,pG_vs_pM
547,OTU_259,-2.39848709459314,1.40811726658132,-1.65107523261486,1.16531738553545e-05,0.000271929057981566,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,methylocystaceae,pleomorphomonas,pleomorphomonas oryzae,perturbed G,perturbed M,OTU,pG_vs_pM
548,OTU_269,2.5146891778804,1.90537192432431,1.23113269806322,0.000680426720943614,0.00606019969742427,bacteria,proteobacteria,alphaproteobacteria,rhodospirillales,rhodospirillaceae,magnetospirillum,magnetospirillum sp.,perturbed G,perturbed M,OTU,pG_vs_pM
549,OTU_27,-2.41975537401134,2.10088167142339,-1.06570474501712,0.000641949650833754,0.00552382572176845,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,hyphomicrobiaceae,ancalomicrobium,ancalomicrobium spp.,perturbed G,perturbed M,OTU,pG_vs_pM
550,OTU_275,2.76283135289168,2.39258312598686,1.03440672667662,0.000439623305756029,0.00444272513104147,bacteria,firmicutes,clostridia,clostridiales,eubacteriaceae,eubacterium,eubacterium sp.,perturbed G,perturbed M,OTU,pG_vs_pM
551,OTU_298,-1.36381256795663,1.04790496743072,-1.25191707717469,0.000276596468546933,0.00303962669767944,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,bradyrhizobiaceae,rhodopseudomonas,rhodopseudomonas palustris,perturbed G,perturbed M,OTU,pG_vs_pM
552,OTU_3,-1.04023671227524,0.800152856334623,-1.27522912635981,0.000287405756176789,0.00302506800670536,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,bradyrhizobiaceae,rhodopseudomonas,rhodopseudomonas palustris,perturbed G,perturbed M,OTU,pG_vs_pM
553,OTU_315,0.948716149896674,0.996366332945977,0.89787758813973,0.00787482896696788,0.0422189353686421,bacteria,proteobacteria,alphaproteobacteria,rhodospirillales,rhodospirillaceae,magnetospirillum,magnetospirillum sp.,perturbed G,perturbed M,OTU,pG_vs_pM
554,OTU_339,-2.20298985108603,2.38587415051656,-0.832687046608574,0.00601828148967737,0.0306818534840524,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,bradyrhizobiaceae,rhodopseudomonas,rhodopseudomonas spp.,perturbed G,perturbed M,OTU,pG_vs_pM
555,OTU_352,3.45703860921699,2.44282428527405,1.36933250712315,3.66909305528231e-05,0.000549053775906458,bacteria,verrucomicrobia,opitutae,opitutales,opitutaceae,opitutus,opitutus spp.,perturbed G,perturbed M,OTU,pG_vs_pM
556,OTU_383,-1.10857740910551,1.15094562917213,-0.914493677050131,0.00794407940961986,0.0421955716084072,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,methylocystaceae,pleomorphomonas,pleomorphomonas oryzae,perturbed G,perturbed M,OTU,pG_vs_pM
557,OTU_39,-2.6939806758007,2.61845731834591,-0.937096159498707,0.00111989027260262,0.00861327923622721,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,methylocystaceae,pleomorphomonas,pleomorphomonas sp.,perturbed G,perturbed M,OTU,pG_vs_pM
558,OTU_4,-2.39091095189152,1.13036400185752,-2.12231780031725,1.19149930699264e-06,4.60741746335988e-05,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,methylocystaceae,pleomorphomonas,pleomorphomonas oryzae,perturbed G,perturbed M,OTU,pG_vs_pM
559,OTU_409,-1.36848923737231,1.0634445376417,-1.20819699301017,0.00134920322644108,0.0108914570618356,bacteria,verrucomicrobia,opitutae,opitutales,opitutaceae,opitutus,opitutus spp.,perturbed G,perturbed M,OTU,pG_vs_pM
560,OTU_41,-1.20302416014326,1.28888959176307,-0.88584448093375,0.00807779728684292,0.0380458897234347,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,methylocystaceae,pleomorphomonas,pleomorphomonas oryzae,perturbed G,perturbed M,OTU,pG_vs_pM
561,OTU_42,-2.94000312389695,2.64519064614983,-1.03699017557215,0.000823689165861733,0.00699243338225873,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,hyphomicrobiaceae,ancalomicrobium,ancalomicrobium spp.,perturbed G,perturbed M,OTU,pG_vs_pM
562,OTU_437,-1.2753652035349,0.94788307698342,-1.31313939953836,0.000144644022016481,0.00184833601471502,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,bradyrhizobiaceae,rhodopseudomonas,rhodopseudomonas palustris,perturbed G,perturbed M,OTU,pG_vs_pM
